Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00654-2022(M),STONEHILL FARM & RESORT,Zambales,San Antonio,"BRGY. SAN NICOLAS, PUNDAQUIT RD., SAN ANTONIO, ZAMBALES",0938 1701977/09228611612,https://www.facebook.com/stonehillfarmandresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-RO3-MAB-00659-2022(M),VILLA JANELLA RESIDENCES AND BEACH RESORT,Zambales,San Antonio,"BRGY. PUNDAQUIT, SAN ANTONIO",0929 7158189,https://www.facebook.com/villajanella/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-RO3-MAB-00267-2021(M),MEGAN'S PARADISIO BEACH RESORT,Zambales,San Antonio,"PUROK 4, BRGY. PUNDAQUIT, SAN ANTONIO, ZAMBALES",0919 4808520/0928 5985146,https://www.facebook.com/MegansResort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-RO3-MAB-00412-2021(M),OK LAH BEACH RESORT,Zambales,San Antonio,"PUROK 5, BRGY. PUNDAQUIT, SAN ANTONIO, ZAMBALES",0916 2377416/0939 1786350,https://www.facebook.com/p/OK-Lah-Pundakit-Beaches-100072131720123/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-RO3-MAB-00279-2021(M),HAVEN BEACH RESORT,Zambales,Botolan,"PUROK 4, BRGY. BINUCLUTAN, BOTOLAN, ZAMBALES",0919 6428611,https://havenbeachresort.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00079-2021,INTERPARK HOTEL,Zambales,Olongapo City,"Bldg.663 & Surrounding Lot Area, Dewey Avenue, CBD Area SBFZ",9770971288,interpark.office@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01256-2023,SUBIC BAY PENINSULAR HOTEL,Zambales,Olongapo City,"Building 489,490,491 Burgos Corner Canal Road Subic bay Freeport Zone",472507274,https://www.facebook.com/SubicBayPeninsular/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00122-2021,Hidaway Hostel,Zambales,San Antonio,Lot 5D Pala-Pala Pundaquit San Antonio Zambales,9214234805,https://www.facebook.com/hidawayhostelzambales/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00011-2023(M),IVENTUS RESORT,Zambales,San Antonio,"MADARANG BLVD., BRGY. PUNDAQUIT, SAN ANTONIO, ZAMBALES",0926 6933759/0909 3498866,https://www.facebook.com/p/iVentus-Resort-61550265113929/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00009-2023(M),JERJOSVILLE RESORT,Zambales,San Antonio,"BRGY. SAN NICOLAS, SAN ANTONIO, ZAMBALES",0917 1393184,https://www.facebook.com/p/Jerjosville-Resort-100057190460107/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00018-2023(M),TANAW DE HARDIN,Zambales,San Antonio,"PUROK 5, BRGY. PUNDAQUIT, SAN ANTONIO, ZAMBALES",0998 5545304/0931 8095282,https://www.facebook.com/tanawdehardinresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00262-2021(M),PROMISED LAND BEACH RESORT,Zambales,San Felipe,"BRGY. STO. NINO, SAN FELIPE, ZAMBALES",0926 6854006/0907 0381470,https://promisedlandbeachresort.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00048-2023(M),SALTBERRY BEACH RESORT,Zambales,San Felipe,"EL ZAMBA, BRGY. STO. NINO, SAN FELIPE, ZAMBALES",0917 7940717,N/A,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00298-2021(M),LIMLIWA BEACH RESORT,Zambales,San Felipe,"SITIO LIWLIWA, BRGY. STO. NINO, SAN FELIPE, ZAMBALES",0956 0950017,https://limliwabeachresort.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00058-2023(M),HAVEN CAMPSITE,Zambales,San Felipe,"BRGY. STO NINO, SAN FELIPE, ZAMBALES",0961 8162505,https://www.facebook.com/havencampsiteliwliwa/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00054-2023(M),BREEZE RESORT,Zambales,San Felipe,"BRGY. STO. NINO, SAN FELIPE, ZAMBALES",0906 3507143,https://www.facebook.com/breezeresortofficial/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01216-2023,COSTAS DE LIWA BAR AND BEACH RESORT,Zambales,San Felipe,"PUROK 12 SITIO LIWLIWA BRGY. STO. NIÑO SAN FELIPE, ZAMBALES",9565885997,https://costasdeliwa-barandbeachresort.zoombookdirect.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00040-2023(M),LIWA-LIW CAMPING SITE RENTAL,Zambales,San Felipe,"BRGY. STO. NINO, SAN FELIPE, ZAMBALES",0999 6857835,https://www.facebook.com/liwaliw888/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00290-2021,FULGUERAS BEACH RESORT,Zambales,San Felipe,"FARRALES STRT., BRGY. STO. NINO, SAN FELIPE, ZAMBALES",0919 0965510,https://www.facebook.com/FulguerasBeachResortLiwliwa/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00039-2023(M),SECRETSPOTPH CORP.,Zambales,Cabangan,"SITIO TALISAY, BRGY. CAMIING, CABANGAN, ZAMBALES",0918 3859165,https://www.facebook.com/secretspotph/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01402-2023,Liwa’s Secret Spot,Zambales,San Felipe,El zamba villas and beach club lot 126 blk 8 sitio liwliwa,9616119355,https://www.facebook.com/LiwasSecretSpot/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00059-2023(M),MONICA GRACE BEACH RESORT AND RESTOBAR,Zambales,Iba,"PUROK 5, BRGY. LIPAY-DINGIN, IBA, ZAMBALES",0956 1772930,https://www.monicagracebeachresort.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00483-2021(M),TANYAW BEACH RESORT,Zambales,Iba,"PUROK 1, LAWAK, BRGY. AMUNGAN, IBA, ZAMBALES",0995 7580326,https://www.facebook.com/tanyawresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00379-2021,VEROMAR GARDEN PARK LEISURE OUTDOOR CENTER,Zambales,Santa Cruz,BRGY. BOLITOC STA CRUZ ZAMBALES,09431374147/09399346368,https://www.facebook.com/p/Aplaya-Del-Subic-Capati-Beach-Resort-100042955406186/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00131-2021,ARA-J LODGE,Zambales,Subic,"Purok 1, National Highway, Barangay Calapacuan, Subic, Zambales",9985481072,https://www.facebook.com/ARAJLodge/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00387-2021,JNV DREAM HOTEL,Zambales,Subic,PRK 3B NATIONAL HIGHWAY CALAPACUAN SUBIC ZAMBALES,9173179246,https://www.facebook.com/jnvdreamsubic/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-RES-00224-2021,PUNTA DE UIAN BEACH RESORT AND SPA INC.,Zambales,San Antonio,"CAARUSIPAN, BRGY. SAN MIGUEL, SAN ANTONIO, ZAMBALES",0948 9698342,mis.puntadeuian@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02263-2024,MORTEL'S RIVERPOOL RESORT,Zambales,San Antonio,"PUROK 3, BRGY. SAN NICOLAS (POB.), SAN ANTONIO, ZAMBALES",0921 5009207,gemmalynmortel@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01768-2024,EDEN BEACH RESORT ZAMBALES,Zambales,Cabangan,"BRGY. FELMIDA-DIAZ, CABANGAN, ZAMBALES",0998 5857898,ajvajay506@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00204-2021,BALIHAY PRIVATE BEACH RESORT,Zambales,Botolan,"BRGY. BINUCLUTAN, BOTOLAN, ZAMBALES",0908 8949467,balihayresort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02247-2024,FFLORES RESORT,Zambales,Botolan,"BOTOLAN POINT BEACH, BRGY. BINUCLUTAN, BOTOLAN, ZAMBALES",0947 4249777,faithsanctuaryresort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02256-2024,NOVASCOTIA RESORT,Zambales,Botolan,"PUROK 3, BRGY. BINUCLUTAN, BOTOLAN, ZAMBALES",0963 2400075,novascotiaresort@icloud.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02258-2024,PARAISO DE BERNAL BEACH HOUSE,Zambales,Cabangan,"PUROK 1, BRGY. LAOAG, CABANGAN, ZAMBALES",0949 8791342,jesustbernal84@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02245-2024,PLAYA LAS/FLORES BEACH RESORT,Zambales,Cabangan,"BRGY. LAOAG, CABANGAN, ZAMBALES",0949 8791342,aaronmanalanzan14@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02233-2024,VITAGRATA PRIVATE RESORT,Zambales,Botolan,"SITIO TALISAY, BRGY. LOMBOY, CABANGAN, ZAMBALES",0920 4058000,whitesunbeachresort@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02233-2024,WHITE SUN BEACH RESORT,Zambales,Cabangan,"SITIO TALISAY, BRGY. LOMBOY, CABANGAN, ZAMBALES",0920 4058000,whitesunbeachresort@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02268-2024,VILLA MI AMOR RESORT AND HOTEL,Zambales,Cabangan,"ALINEA ST. , BRGY. BANUAMBAYO (POB.), CABANGAN, ZAMBALES",0949 8791342,annabelletimbol27@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02271-2024,PROVIDENCE BEACH RESORT,Zambales,Cabangan,"PUROK 3 , BRGY. LAOAG, CABANGAN, ZAMBALES",0949 8791342,karamiadexter1@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02289-2024,HAYATI PRIVATE RESORT,Zambales,Botolan,SUNFLOWER ST. PUROK 3 BENEG BOTOLAN,0919 6804656,hayatibeachresort@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00136-2021,PRINCE JB BEACH RESORT,Zambales,Iba,"PUROK 1A, BRGY. LA PAZ, SAN NARCISO, ZAMBALES",0920 4787542,princejbjallorina@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01194-2023,DESTINARE BEACH RESORT,Zambales,San Antonio,"ANAWANGIN COVE, BRGY. PUNDAQUIT, SAN ANTONIO, ZAMBALES",0931 8095282,jurish0608@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02311-2024,YOUHAN BEACH RESORT,Zambales,San Antonio,"PUROK 6, BRGY. SAN MIGUEL, SAN ANTONIO, ZAMBALES",0928 3267704,youhanbeachresort@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00380-2021,PINES AND WAVES,Zambales,San Felipe,"EL ZAMBA VILLAS, SITIO LIWLIWA BRGY. STO NINO, SAN FELIPE, 2204 ZAMBALES",0927 9623880,pinesandwaveslodge@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00640-2022,ISLA VISTA BEACH RESORT,Zambales,Candelaria,"EALDAMA ST, KM. 249 BARANGAY UACON, CANDELARIA, ZAMBALES",09175149007 / 09209696845,isla_vista_resort@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01871-2024,JEMS BEACH RESORT,Zambales,Cabangan,"PUROK 3, BRGY. LAOAG, CABANGAN, ZAMBALES",0926 8146240,finadmofficer.jbr@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-HTL-00225-2021,BALAI SUBIK,Zambales,SUBIC,"PUROK1 LLANA BLDG NATIONAL HIGHWAY, MANGAN-VACA, SUBIC, ZAMBALES","09454870845, (047)602-2049",balaisubik@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00554-2022,SANJAHA INN,Zambales,Olongapo City,"#64 GORDON AVENUE NEW, BRGY. ASINAN, OLONGAPO CITY, ZAMBALES",(047) 223-9792,sanjahainn2007@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00236-2021,CASA LILLIBELLE BEACHFRONT RESORT,Zambales,Cabangan,"FELMIDA DIAZ, BRGY. FELMIDA-DIAZ, CABANGAN, ZAMBALES",0933 5803705,casalillibelle@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02350-2025,SEASTROKES HAVEN BEACH RESORT,Zambales,Cabangan,"BRGY. LOMBOY, CABANGAN, ZAMBALES",0949 8791342,moralesangelito445@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02374-2025,SANDY-TOES BEACH RESORT,Zambales,Botolan,"PUROK 3, BRGY. BENEG, BOTOLAN, ZAMBALES",0912 2247233,sandytoesbeachcamp@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-RES-00223-2021,CAPONES VISTA BEACH RESORT,Zambales,San Antonio,"CAPONES VISTA BEACH RESORT, BRGY. PUNDAQUIT, SAN ANTONIO, ZAMBALES",0920 9183668,capones_vista@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02412-2025,2&2 SCUBA DIVING RESORT,Zambales,SUBIC,"0205 NATIONAL HIGHWAY, BRGY. CALAPANDAYAN (POB.), SUBIC, ZAMBALES",0917 8867461,subickang@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02413-2025,TERRACE HOTEL SUBIC BAY,Zambales,SBMA,"BLOCK 1 LOT 2,3 & 3A MOONBAY MARINA, WATERFRONTROAD, SUBCI BAY FREEPORT ZONE, BRGY. ASINAN, OLONGAPO CITY, ZAMBALES",047 250 2730,terracehotel.subicbay@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02128-2024,MANGOS RESORT,Zambales,Olongapo City,"116A NATIONAL HIGHWAY BARRIO BARRETTO, BRGY. BARRETO, OLONGAPO CITY, ZAMBALES",047-223-4139,mangossubic@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02424-2025,SUBIC BAY TRAVELERS HOTEL AND EVENT CENTER,Zambales,SBMA,"BLDG 281 AND 282 CORNER AGUINALDO AND RAYMUNDO STREETS, SUBIC BAY FREEPORT ZONE, OLONGAPO CITY, ZAMBALES",047 252 1688,subicbaytravelershotel@ymail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01033-2022,SEASUN BEACH RESORT,Zambales,STA. CRUZ,"BRGY. SABANG STA. CRUZ, ZAMBALES",0919 0074925,seasunbeachresort@yahoo.com.ph,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00419-2021,BUMBLE V HOTEL SUBIC,Zambales,Olongapo City,"ARGONAUT HIGHWAY, CORNER EL KABAYO ROAD, SUBIC BAY FREEPORT ZONE, BRGY. WEST BAJAC-BAJAC, OLONGAPO CITY, ZAMBALES",0917 8482263,bumblevsubic1@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02526-2025,ELLIE COCO BEACH,Zambales,STA. CRUZ,"BRGY. SABANG, SANTA CRUZ, ZAMBALES",0908 6416876,elliecocobeach@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02466-2025,LIKATU RESORT,Zambales,Botolan,"BARANGAY SAN JUAN, BOTOLAN, ZAMBALES",0948 1805210,tourismbotolan@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02469-2025,THE NEST BY THE SEA (TNBTS) HOUSE RENTAL,Zambales,SBMA,"UNIT NO. 17 DIAMOND BUILDING, GARNET EXTENSION, UPPER CUBI, SUBIC BAY FREEPORT ZONE, BRGY. OLD CABALAN, OLONGAPO CITY, ZAMBALES",0968 4511589,beng@thenestbythesea.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00156-2021,CELY'S FARM AND RESORT,Zambales,San Antonio,PUROK 4 BRGY. SAN ESTEBAN SAN ANTONIO ZAMBALES,0930 3042739,jeffrenroiaratea@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01368-2023,RAIMER'S BEACH RESORT,Zambales,Masinloc,"BARANGAY SAN SALVADOR, MASINLOC, ZAMBALES",0963 4855239,raimersbeachresortmasinloc@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02524-2025,DE JAREX BEACH RESORT,Zambales,Cabangan,"BRGY. LAOAG, CABANGAN, ZAMBALES",0917 1193952,erminoarnold8@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01808-2024,Lake View Hotel and Restobar,Zambales,Masinloc,"Inhobol, Masinloc, Zambales",9310309859,lakeviewhotel07@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02673-2025,Villa Rental Floras at Liwa,Zambales,SAN FELIPE,"Purok 12 Sitio Liwlia, San Felipe, Zambales",9083598588,floras8villa@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02691-2025,Paralaya Villa Rental,Zambales,SAN FELIPE,"Sitio Liwliwa, San Felipe, Zambales",9209574787,melanie.lontok919@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02694-2025,Paraiso AVH Beach Resort,Zambales,SAN FELIPE,"Brgy. Sto Nino, Sitio Liw-liwa San Felipe Zamblaes (El Zamba)",9065902775,elparaisobeach08@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02692-2025,Mala Ya Beach Resort,Zambales,SAN FELIPE,Lot 24 El Zamba Villa San Felipe Zambales,9171492571,fababierjhosiel1998@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02672-2025,Kai Villas Beach Resort,Zambales,SAN FELIPE,"Brgy Sto Nino, San felipe Zambales",9668292316,jbpascuarn@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02686-2025,Gasera De Lilwliwa Beach Resort,Zambales,SAN FELIPE,"Purok 12 Sitio Liwliwa, San Felipe, Zambales",9617567229,lhanymanla0926@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02690-2025,El Zamba Villas and Beach Club Inc.,Zambales,SAN FELIPE,"Sitio Liwliwa, Brgy. Sto. Niño, San Felipe, Zambales",9193677418,elzambavillas@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02679-2025,Casa-Lacobre Beach House,Zambales,SAN FELIPE,"Lot 94 El Zamba, Zambales",9989988751,shllaureto@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02671-2025,Caria Beach Resort,Zambales,SAN FELIPE,"El Zamba, Sitio Liwliwa",9549860550,cariaresortliwliwa@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02693-2025,Balai Samara Resort Inc.,Zambales,SAN FELIPE,"Lot 65-67, Block 6, El Zamba Resorts, Sto Nino",9952245100,balaisamara.resort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00664-2022,Hotel Bahia,Zambales,SBMA,"Building 664 Waterfront Road, Subic Bay Freeport Zone",9201083210,pbarretto@hotelbahiasubicbay.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02704-2025,Casa Maniego,Zambales,SAN FELIPE,"Lot 73-75 El Zamba Villas, Liwliwa, San Felipe",9955320644,maniegocasa@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02703-2025,The Sea Reef Hotel and Residences,Zambales,SBMA,"532 Waterfront Road CBD Area, Subic Bay Freeport Zone",9209590413,reservations@thereefsubic.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02730-2025,Casala Zeblin Beach Resort,Zambales,SAN FELIPE,"Santo Nino, San Felipe, Zambales",9190069626,lazeblin@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01895-2024,Zoobic Safari Glamp Z,Zambales,SBMA,"Group 1 Ilanin Forest, Forest Adventure Park, Subic Bay Freeport Zone",472522272,zoobicsafari2004@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02707-2025,Kubokabana Beach Resort,Zambales,Botolan,"PUROK 3, BARANGAY BENEG, BOTOLAN ZAMBALES",9157234164,eleonor09@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02706-2025,Dolce Cabanas Beach Resort,Zambales,SAN FELIPE,"Sitio Liwliwa, San Felipe, Zambales",9256000712,dolcecabanas.zambales@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02711-2025,Hiraya Beach Resort,Zambales,Cabangan,PUROK 1 BARANGAY LAOAG CABANGAN ZAMBALES,9498791342,gonzalesrizalina34@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00122-2021,Hidaway Hostel,Zambales,San Antonio,Lot 5D Pala-Pala Pundaquit San Antonio Zambales,9214234805,hidawayhostel2018@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00101-2021,Inner Circles Inn,Zambales,Botolan,"Santiago, Botolan, Zambales",9994446050,innercirclesinn@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02773-2025,Cabins at Liwa,Zambales,SAN FELIPE,"Sitio Liwliwa, Brgy. Santo Nino, San Felipe, Zambales",9083598588,delossantosbren@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01922-2024,LOLA NORMA'S EVENTS PLACE RENTAL,BULACAN,City of San Jose Del Monte,"LOT 1, ANDREW COMPOUND, POBLACION 1, SAN JOSE DEL MONTE CITY",0906 592 2596,https://www.facebook.com/lolanormaseventsplace/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01926-2024,MAGARRA HOTEL,BATAAN,Orani,"TALA, ORANI, BATAAN",0962 096 5773,https://www.magarra-hotel.com/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01942-2024,BIRCH HOTEL,BULACAN,Norzagaray,"SITIO BULALO, BARANGAY BITUNGOL, NORZAGARAY, BULACAN",0923 341 4472,N/A,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-RO3-MAB-00575-2022,VILLA DEL REY BEACH RESORT,BATAAN,MORONG,"THE STRAND SUBD., NAGBALAYONG, MORONG, BATAAN",0908 956 8383,https://www.facebook.com/VillaDelReybeachresort/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01931-2024,LOS ARCOS DE HERMANO,BULACAN,City of San Jose Del Monte,"PARADISE 1, BARANGAY TUNGKONG MANGGA, SAN JOSE DEL MONTE CITY, BULACAN",0917 857 7446,https://www.losarcosdehermano.ph/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00747-2022,SAVANA INN,NUEVA ECIJA,Cabiao,"PUROK 6, SAN FERNANDO SUR, CABIAO, NUEVA ECIJA",0923 421 7234,https://www.facebook.com/p/Savana-Inn-100057330946413/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02059-2024,ADVENTURE RESORT (ADVENT RESORT & CAMPSITE INC.),BULACAN,NORZAGARAY,"ADVENTURE RESORT, SITIO GULOD, TIGBE, NORZAGARAY, BULACAN",032 191 3952,N/A,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02060-2024,VILLA BARDOS RESORT AND EVENTS PLACE,BULACAN,CITY OF SAN JOSE DEL MONTE,"B9 L31, MAGENTA PECSONVILLE SUBDIVISION, TUNGKONG MANGGA, CITY OF SAN JOSE DEL MONTE, BULACAN",0921 697 7114,https://www.facebook.com/villabardos/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02050-2024,COMPANERO HOTEL,BULACAN,CITY OF SAN JOSE DEL MONTE,"ZONE 1, BARANGAY MUZON, CITY OF SAN JOSE DEL MONTE, BULACAN",0923 341 4472,N/A,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02064-2024,VILLA ANTONIO DE DAVE RESORT AND LEISURE FARM,BULACAN,CITY OF SAN JOSE DEL MONTE,"38 KAYPIAN ROAD, KAYPIAN, CITY OF SAN JOSE DEL MONTE, BULACAN",0953 173 0398,https://villaantoniodedave.net/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02094-2024,TURING ROSE HOTEL,BULACAN,NORZAGARAY,"SITIO GULOD, BRGY. TIGBE, NORZAGARAY, BULACAN",9233414472,N/A,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01783-2024,CASA VIDAL PRIVATE RESORT,BULACAN,CITY OF SAN JOSE DEL MONTE,"251 TALISAY ST., DULONG BAYAN, CITY OF SAN JOSE DEL MONTE, BULACAN",0917 8506060,denz527@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02065-2024,SECRET CABINS RESORT,Tarlac,Bamban,"Sitio San Martin, Santo Nino, Bamban, Tarlac",,https://www.facebook.com/SecretCabinsResort/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00377-2021,HOTEL SOGO-TARLAC,Tarlac,Tarlac City,"HOTEL SOGO BUILDING MAC ARTHUR HIGHWAY SAN SEBASTIAN TARLAC, BRGY. SAN SEBASTIAN, TARLAC CITY, TARLAC",0997 6158595,s27.tarlac@hotelsogo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02073-2024,YELLOW HILL RESORT,TARLAC,Bamban,"SITIO PANAISAN, SAN NICOLAS, BAMBAN, TARLAC",0907 389 9595,https://www.facebook.com/YellowHillResort/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02570-2025,StarHomes Hotel Apartment,TARLAC,Tarlac City,"San Sebastian Heights, San Vicente, Tarlac City",454913921,starhomeshotel@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-RES-00218-2021,SFP VILLA ALFREDO'S RESORT,PAMPANGA,City of San Fernando,"PUROK 1, BRGY. BALITI, CITY OF SAN FERNANDO, PAMPANGA",0927 933 8858,https://villaalfredosresort.com/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00403-2021,D NORTH RIVERSIDE RESORT AND WATERPARK,BULACAN,MEYCAUAYAN,"305 CORDERO ST. VILLACOR VILLAGE, BRGY. LANGKA, MEYCUAYAN CITY, BULACAN",0947 297 7557,,"October 31, 2026"
