Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03501-2024,LIMMAN'S CENTER INN,BACOLOD CITY,BACOLOD CITY,"CORNER ARANETA-LUZURIAGA STREETS, BRGY. 12 (POB.), BACOLOD CITY",0945-190-3619,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03746-2025,LIMMANS INN SAN JUAN,BACOLOD CITY,BACOLOD CITY,"1980 SAN JUAN ST., BRGY. 13 (POB.), BACOLOD CITY",9603959818,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03962-2025,LITTLE GLOWMOON PENSION HOUSE,AKLAN,KALIBO,"0845 F. QUIMPO STREET BRGY.POBLACION, KALIBO, AKLAN",9088120767,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-RES-00073-2021,LITTLE JUNGLE AGRI-TOURISM VENTURES INC.,NEGROS OCCIDENTAL,CADIZ CITY,"MAYA SUERTE, BRGY. CABAHUG, CADIZ CITY, NEGROS OCCIDENTAL",9998623560,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03967-2025,LOLA DADANG GUESTHOUSE,NEGROS OCCIDENTAL,E.B MAGALONA,"241 FELIX MONTINOLA ST. BRGY. POBLACION I, ENRIQUE B. MAGALONA, NEGROS OCCIDENTAL",0977-078-4522/0917-157-8537,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03776-2025,LOLA NITANG'S HOTEL,NEGROS OCCIDENTAL,SAN CARLOS CITY,"LOCSIN ST., BRGY. V, SAN CARLOS CITY, NEGROS OCCIDENTAL",9218865387,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00855-2022,LOPEZ BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"BRGY. MARICALUM, CAMPOMANES BAY, SIPALAY CITY, NEGROS OCCIDENTAL",9065221600,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03605-2024,LUDY'S 2 PENSION HOUSE,ILOILO,CARLES,"BRGY. BANCAL, CARLES, ILOILO",9480966604,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03402-2024,LUDY’S PENSION HOUSE,ILOILO,CARLES,"BRGY. BANCAL, CARLES, ILOILO",(034) 435-3675,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00887-2022,MAIN STREET PENSION HOUSE,BACOLOD CITY,BACOLOD CITY,"123 LACSON EXTENSION ST., BRGY, POBLACION 40, BACOLOD CITY, NEGROS OCCIDENTAL",9173607820,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00541-2021,MAITEA BEACH RESORT,ILOILO,GUIMBAL,"BRGY. CABASI, GUIMBAL, ILOILO",9633009607,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03986-2025,MAKARIOS AQUA PARK RESORT,GUIMARAS,NUEVA VALENCIA,"SITIO PROPER BRGY. TANDO, NUEVA VALENCIA, GUIMARAS",0933-824-4679,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00649-2022,MALIHAW INN,NEGROS OCCIDENTAL,VICTORIAS CITY,"OSMEÑA AVENUE, BRGY. BARANGAY XXI, VICTORIAS CITY, NEGROS OCCIDENTAL",0912-536-8612,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00478-2021,MAMALEYS RESORT,GUIMARAS,NUEVA VALENCIA,"SITIO PROPER, BRGY. TANDO, NUEVA VALENCIA, GUIMARAS",0939-106-0117,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01670-2023,MANCOL OASIS LODGE,GUIMARAS,JORDAN,"CAPITOL VIEW, BRGY. SAN MIGUEL, JORDAN, GUIMARAS",9213621796,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03978-2025,MARICALUM CRYSTAL COVE,NEGROS OCCIDENTAL,SIPALAY CITY,"BRGY. MARICALUM, SIPALAY CITY, NEGROS OCCIDENTAL",0951-514-1500,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00375-2021,MATLAG LODGING HOUSE,NEGROS OCCIDENTAL,SIPALAY CITY,"BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",9167986035,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03981-2025,MEGAN PENSION HOUSE,NEGROS OCCIDENTAL,SIPALAY CITY,"PUNTA BALLO, BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",0906-895-0788,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03690-2025,MEL'S INN,NEGROS OCCIDENTAL,SAN CARLOS CITY,"NATIONAL HIGHWAY, BRGY. II (POB.), SAN CARLOS CITY, NEGROS OCCIDENTAL",9178178824,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00494-2021,MEL'S RESORT,ANTIQUE,PANDAN,"SITIO MALUMPATI, BRGY. GUIA, PANDAN, ANTIQUE",9778770991,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03539-2024,METRO SINGKO PENSION,ILOILO,LAMBUNAO,"BRGY. POBLACION ILAYA, LAMBUNAO, ILOILO",344358193,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00468-2021,MIDDLE TOWN INN,BACOLOD CITY,BACOLOD CITY,"JR BUILDING, RIZAL-LACSON STREETS, BRGY. 24 (POB.), BACOLOD CITY",0927-697-3031,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00716-2022,MOM'S SMALL HOTEL AND RESTAURANT,NEGROS OCCIDENTAL,SAN CARLOS CITY,"F.C. LEDESMA AVE., SAN JULIO SUBD. BRGY. II POB. SAN CARLOS CITY, NEGROS OCCIDENTAL",0917-901-9309,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02155-2023,MONICAS RESORT,NEGROS OCCIDENTAL,SAN CARLOS CITY,"BRGY. SAN JUAN, SAN CARLOS CITY, NEGROS OCCIDENTAL",9230832942,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03529-2024,MV GUEST HOUSE,GUIMARAS,NUEVA VALENCIA,"CONCORDIA SUR, BRGY. POBLACION, NUEVA VALENCIA, GUIMARAS",0917-144-2234 / 0917-770-1092,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03787-2025,NAEA LODGING HOUSE,NEGROS OCCIDENTAL,SIPALAY CITY,"SITIO SAKA-SAKA, BRGY. NAUHANG, SIPALAY CITY, NEGROSS OCCIDENTAL",9171489392,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03979-2025,NANAMAX RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"SITIO BOCANA, BRGY. NAUHANG, SIPALAY CITY, NEGROS OCCIDENTAL",0956-183-1214,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02972-2024,NASAN VIEW RESORT,ANTIQUE,PANDAN,"PUROK 2, BRGY. MAG-ABA, PANDAN, ANTIQUE",09105582543/09971134385,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02718-2024,NBJ INLAND FARM RESORT CORP,ILOILO,BANATE,"BRGY. MERCED, BANATE, ILOILO",0928-723-9735,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00856-2022,NESTOR L. ECOY BEACH RESORT,NEGROS OCCIDENTAL,SAN CARLOS CITY,"PUROK 4, BRGY. ERMITA, SAN CARLOS CITY, NEGROS OCCIDETAL",0923-087-1619,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01745-2023,NEW EMPRESS'S PALACE PENSION,ILOILO CITY,ILOILO CITY,"BRGY. BENEDICTO, JARO, ILOILO CITY",0970-720-2952,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00395-2021,NHYZ LODGE,NEGROS OCCIDENTAL,SIPALAY CITY,"RIZAL STREET, BRGY. 3 POB., SIPALAY CITY, NEGROS OCCIDENTAL",0907-669-6486/0907-755-3864,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03681-2025,NICHOLE'S PENSION HOUSE,NEGROS OCCIDENTAL,KABANKALAN CITY,"PUROK 6, COLOSO STREET, BRGY. 6 (POB.), KABANKALAN CITY, NEGROS OCCIDENTAL",0919-782-4084,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03086-2024,NOMER'S INN,NEGROS OCCIDENTAL,SAGAY CITY,"NAT'L HIGHWAY, POBLACION I (BARANGAY 1), SAGAY CITY, NEGROS OCCIDENTAL",9561574490,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03091-2024,NONESCOST MULTIPURPOSE COOPERATIVE VISAYAS (NONESCOST MPC-VISAYAS),NEGROS OCCIDENTAL,SAGAY CITY,"PUROK INTERMEDIA, BRGY. OLD SAGAY, SAGAY CITY, NEGROS OCCIDENTAL",9258744859,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00657-2022,NORTH TOURIST INN BACOLOD HOTEL,BACOLOD CITY,BACOLOD CITY,"LACSON ST., MANDALAGAN, BRGY. BATA, BACOLOD CITY",9209421472,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02659-2024,OLIVE HOSTEL,CAPIZ,ROXAS CITY,"MABINI STREET, BRGY. INZO ARNALDO VILLAGE (CADIMAHAN), ROXAS CITY, CAPIZ",033-33842-88,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00737-2022,ONE LOURDES DORMITEL,ILOILO CITY,ILOILO CITY,"JTS BUILDING, FUENTES STREET, BRGY. GLORIA, ILOILO CITY",034 709 8128,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03391-2024,ONG BUN PENSION HOUSE,BACOLOD CITY,BACOLOD CITY,"LUZURIAGA STREET, BRGY. 13 (POB.), BACOLOD CITY",033 3351271,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01409-2022,ONG BUN PENSION HOUSE,ILOILO CITY,ILOILO CITY,"LEDESMA STREET, BRGY. EDGANZON, ILOILO CITY",0908-796-5694,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02600-2024,ORILLA DEL RIO INLAND RESORT,ILOILO,ALIMODIAN,"BRGY. TABAN MANGUINING, ALIMODIAN, ILOILO",9178939133,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00565-2021,ORTEGA'S BEACH RESORT,AKLAN,NEW WASHINGTON,"BRGY. OCHANDO, NEW WASHINGTON, AKLAN",0927-163-4293,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03089-2024,OSNER HOTEL,NEGROS OCCIDENTAL,SAGAY CITY,"KAUSWAGAN ROAD, BRGY. POBLACION II , SAGAY CITY, NEGROS OCCIDENTAL",0908-976-5318,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02291-2024,OTIRASOR BEACH RESORT,NEGROS OCCIDENTAL,HIMAMAYLAN,"PUNTA TALABAN, BRGY. TALABAN, HIMAMAYLAN CITY, NEGROS OCCIDENTAL",(034) 488-0449,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03081-2024,P-19 PENSION HOUSE,NEGROS OCCIDENTAL,SAGAY CITY,"MARAÑON STREET, BRGY. POBLACION II, SAGAY CITY NEGROS OCCIDENTAL",0945-694-6846,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03218-2024,PADI RESORT,ILOILO,OTON,"JC ZULUETA ST., BRGY. POBLACION SOUTH, OTON, ILOILO",0995-932-2385,,10/31/2025
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03406-2024,PALAU BEACH RESORT,NEGROS OCCIDENTAL,CALATRAVA,"NATIONAL HIGHWAY, BRGY. PATUN-AN, CALATRAVA, NEGROS OCCIDENTAL",09959908318 / 09690341116,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03192-2024,PALM COAST BEACH RESORT,CAPIZ,IVISAN,"BRGY. BASIAO, IVISAN, CAPIZ",0917 770 1367,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00663-2022,PARDIS BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK BAGACAY, BRGY. CAYHAGAN, SIPALAY CITY, NEGROS OCCIDENTAL",3165163279,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-04102-2025,PENNINGTON INN GUIMARAS,GUIMARAS,SAN LORENZO,"BRGY. SAN ENRIQUE, SAN LORENZO, GUIMARAS",9460590076,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01616-2022,PERTH PARADISE RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"SITIO SAMBULAWAN, BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",0946-564-7323,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00512-2021,PETE'S INN,CAPIZ,ROXAS CITY,"WASHINGTON STREET, BRGY. POBLACION VII, ROXAS CITY, CAPIZ",9177019935,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03552-2024,PHILIPPA'S B&B PENSION HOUSE,ILOILO CITY,ILOILO CITY,"SUPLICO BLDG., BURGOS STREET, BRGY. BURGOS-MABINI-PLAZA, ILOILO CITY",0917-320-1099,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01167-2022,"PHILIPPINE REEF AND RAINFOREST CONSERVATION FOUNDATION, INC. (DANJUGAN ISLAND)",NEGROS OCCIDENTAL,CAUAYAN,"DANJUGAN ISLAND, BRGY. BULATA, CAUAYAN, NEGROS OCCIDENTAL",0919-079-2541,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03747-2025,PLEASANT TRAVELERS PENSION HOUSE INC.,BACOLOD CITY,BACOLOD CITY,"13TH ST. PUROK UBE, BRGY. 4 (POB.), BACOLOD CITY",0938-821-9473,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01838-2023,"PMPC SWIMMING POOL/CATERING SERVICES&ROOM ACCOMMODATION RESORT HOTELS,EVENT CATERING",ILOILO,POTOTAN,"GUANCO ST., BRGY. BARASAN, POTOTAN, ILOILO",0927-937-9049,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03742-2025,PORT SIDE BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK KALUBIHAN, BRGY. CARTAGENA, SIPALAY CITY, NEGROS OCCIDENTAL",9104120142,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00522-2021,PREMIERE INN,CAPIZ,ROXAS CITY,"SAN ROQUE ST., BRGY. BAYBAY, ROXAS CITY, CAPIZ",0948-075-8776,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03102-2024,PUNTAROMA BEACH RESORT,NEGROS OCCIDENTAL,SAGAY CITY,"PUNTA ROMA, TABA-AO, SAGAY CITY, NEGROS OCCIDENTAL",9286363651,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00951-2022,RABAGO HOTEL,ILOILO,CABATUAN,"AIRPORT ACCESS ROAD, BRGY. DUYANDUYAN, CABATUAN, ILOILO",0917-845-2587,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00063-2021,RAFAELA'S GARDEN RESORTS,AKLAN,NEW WASHINGTON,"OCHANDO, NEW WASHINGTON, AKLAN",0946-957-6871,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01599-2022,RAK PENSION HOUSE INCORPORATED,NEGROS OCCIDENTAL,SAGAY CITY,"PUROK MANZANILLA A, BRGY. OLD SAGAY, SAGAY CITY, NEGROS OCCIDENTAL",9686336275,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03945-2025,RAYCE TRAVELLERS INN,ANTIQUE,TOBIAS FORNIER,"BRGY. POBLACION NORTE, TOBIAS FORNIER, ANTIQUE",0999-855-6262,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00014-2021,RBM VIRGIN BEACH RESORT,CAPIZ,IVISAN,"SITIO MARANGKALAN, BRGY. BASIAO, IVISAN, CAPIZ",9985469241,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03558-2024,RDC RESIDENCIA DE CAPIZ,CAPIZ,ROXAS CITY,"SAN ROQUE STREET, BRGY. POBLACION III, ROXAS CITY, CAPIZ",0969-074-5715,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03871-2025,REGENCY PLAZA TOURIST INN,BACOLOD CITY,BACOLOD CITY,"LACSON EXT., COR. MORAN ST., LACSON- ROSARIO STS. BRGY. 40 POB, BACOLODCITY NEGROS OCCIDENTAL",0919-554-9639,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03769-2025,RESORT DEVELDOS,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK MANAULAN, BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",9515578815,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01408-2022,RG'S TRAVELLER'S INN,AKLAN,KALIBO,"CORNER G. RAMOS & ARCHREYES STREETS, BRGY. POBLACION, KALIBO, AKLAN",0948-848-8069,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00515-2021,RIOVIDA BEACH RESORT,ILOILO,TIGBAUAN,"BRGY. NAMOCON, TIGBAUAN, ILOILO",0915-666-6155,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03775-2025,RLR RESIDENCES AND SPACE RENTAL,NEGROS OCCIDENTAL,CADIZ CITY,"CERES TERMINAL, VILLENA STREET, BRGY. 3 POB. (ZONE 3), CADIZ CITY, NEGROS OCCIDENTAL",0909-019-5385,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00495-2021,ROBERTO’S RESORT,ANTIQUE,PANDAN,"SITIO DANAO, BRGY. PATRIA, PANDAN, ANTIQUE",09065-060-425/0977-778-4844,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01860-2023,ROBINSON@CRUSE BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"PUNTA BALLO, BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",0910-412-0142,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00523-2021,ROXAS CITY BOULEVARD LODGE,CAPIZ,ROXAS CITY,"ARNALDO BOULEVARD, BRGY. BAYBAY, ROXAS CITY, CAPIZ",0910-412-0142,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00615-2022,ROXAS CITY PENSION HOUSE,CAPIZ,ROXAS CITY,"BRGY. BAYBAY, ROXAS CITY, CAPIZ",036 268 3512,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02115-2023,"ROZ AND ANGELIQUES CAFE, INN AND SUITE",AKLAN,KALIBO,"JAIME CARDINAL SIN, BRGY POOK, KALIBO, AKLAN",9453145534,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-02621-2024,SALARZONE GUEST HOUSE,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK 2, BRGY. 2 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",(034) 433-8670,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00428-2021,SALTIMBOCA TOURIST INN,BACOLOD CITY,BACOLOD CITY,"15TH LACSON STREET, BRGY. 7 (POB.), BACOLOD CITY",0917-157-4550,,6/30/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03103-2024,SAMCOR TRAVELLERS INN/SAMCOR CATERING SERVICES,NEGROS OCCIDENTAL,SAGAY CITY,"CHARMAINE VILLAGE, POBLACION I (BARANGAY 1), SAGAY CITY, NEGROS OCCIDENTAL",710-0200/710-0203,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00612-2022,SAN CARLOS CITY NEGROS ISLAND MULTI-PURPOSE COOPERATIVE,NEGROS OCCIDENTAL,SAN CARLOS CITY,"CORNER OSMEÑA AND MAGSAYSAY ST. DON JUAN SUBDIVISION BRGY. II (POB.) SAN CARLOS CITY, NEGROS OCCIDENTAL",0998-979-0608,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01993-2023,SANJAI REALTY SERVICES,AKLAN,KALIBO,"ROXAS AVENUE, BRGY. POBLACION, KALIBO, AKLAN",0906 337 2202 ; 0998 265 5105,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00651-2022,SAUVAGE CORPORATION DOING BUSINESS UNDER THE STYLE OF BIG BAMBOO BEACH RESORT SIPALAY,NEGROS OCCIDENTAL,SIPALAY CITY,"SUGAR BEACH, BRGY. NAUHANG, SIPALAY CITY, NEGROS OCCIDENTAL",(034) 433-7370 / 433-3907,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00714-2022,SBH INN,BACOLOD CITY,BACOLOD CITY,"SAN JUAN STREET, BRGY. 12 (POB.), BACOLOD CITY",0905-454-3588,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03088-2024,SEAJAM TRAVELLER'S INN,NEGROS OCCIDENTAL,SAGAY CITY,"AGUILAR SUBD, POBLACION I (BARANGAY 1), SAGAY CITY, NEGROS OCCIDENTAL",9176313536,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01610-2022,SEALEY'S INN,NEGROS OCCIDENTAL,SIPALAY CITY,"J.P. ALEJANO STREET, BRGY. 2 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",0918-228-8430,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00519-2021,SEASIDE COVE RESORT,ILOILO,SAN JOAQUIN,"BRGY. SINOGBUHAN, SAN JOAQUIN, ILOILO",9152448538,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01954-2023,SIDEWALKERS PENSION HOUSE,GUIMARAS,JORDAN,"INDAY LEAH SUBDIVISION, BRGY. SAN MIGUEL, JORDAN, GUIMARAS",(034) 704-1252,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00614-2022,SIMPLY GREEN TRAVELLERS INN,NEGROS OCCIDENTAL,TALISAY CITY,"DOÑA ENRICA LIZARES, BRGY. ZONE 2, TALISAY CITY, NEGROS OCCIDENTAL",9778131781,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03476-2024,SINOBEN APARTMENT,ILOILO,SANTA BARBARA,"RAILWAY ST., BRGY. ZONE VI (POB.), SANTA BARBARA, ILOILO",9684454783,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03975-2025,SIPALAY D'TOURS INN,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK 3, BRGY. 2 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",9186984772,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03928-2025,SIRA-AN HOT SPRING AND HEALTH RESORT,ANTIQUE,ANINI-Y,"BRGY NATO, ANINI-Y, ANTIQUE",0916-282-4602,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00599-2022,SKYLAND HOTEL,NEGROS OCCIDENTAL,SAN CARLOS CITY,"BROCE ST. BRGY IV (POB.), SAN CARLOS CITY, NEGROS OCCIDENTAL",0910-400-0883,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03130-2024,SKYSPOT RESORT,NEGROS OCCIDENTAL,SAGAY CITY,"BRGY. BAVIERA, SAGAY CITY, NEGROS OCCIDENTAL",0999-991-9768,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03163-2024,SOGI TRAVELLERS INN,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK 3, BRGY. 5 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",9173079460,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-04063-2025,SOL DE MARIA BEACH RESORT,ILOILO,CARLES,"BRGY. DAYHAGAN, CARLES, ILOILO",333293370,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00823-2022,SONY DORMITORY,ILOILO CITY,ILOILO CITY,"#10 COMMISSION CIVIL ST., BRGY. OUR LADY OF FATIMA, JARO, ILOILO CITY",9072532181,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01614-2022,SOUTHGATE INN,NEGROS OCCIDENTAL,KABANKALAN CITY,"GUANZON ST., BRGY. 1 (POB.), KABANKALAN CITY, NEGROS OCCIDENTAL",0920-901-9410,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01655-2023,SOUTHWEST BALLO RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"BRGY. 4 (POB.), SIPALAY CITY, NEGROS OCCIDENTAL",0969-074-5715,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03885-2025,STAR PLUS CORPORATION,BACOLOD CITY,BACOLOD CITY,"LACSON- ROSARIO STS., BARANGAY 37 (POB.), BACOLOD CITY, NEGROS OCCIDENTAL",9096893181,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03053-2024,STARGAZER INN,GUIMARAS,JORDAN,"MOSQUEDA VILLAGE, BRGY. SAN MIGUEL, JORDAN, GUIMARAS",9319784340,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-00608-2022,STEVEN AND PRECY BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"PUROK SAKA-SAKA, BRGY. NAUHANG, SIPALAY CITY, NEGROS OCCIDENTAL",9178900920,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01151-2022,SUKRO,BACOLOD CITY,BACOLOD CITY,"BLOCK 13 LOT 19, LA SALLE AVENUE, BRGY. VILLAMONTE, BACOLOD CITY",9197167182,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-01615-2022,SULU BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"BRGY. NAUHANG, SIPALAY CITY, NEGROS OCCIDENTAL",0969-195-3997,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03184-2024,SUNNYHOUSE BEACH RESORT,NEGROS OCCIDENTAL,SAGAY CITY,"PRK. BOUGAINVILLA, OLD SAGAY, SAGAY CITY, NEGROS OCCIDENTAL",9661682988,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03661-2024,TAHI BEACH RESORT INCORPORATED,GUIMARAS,NUEVA VALENCIA,"BRGY. DOLORES, NUEVA VALENCIA, GUIMARAS",9195143414,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03376-2024,TAKATUKA BEACH RESORT,NEGROS OCCIDENTAL,SIPALAY CITY,"SITIO LANGUB, SUGAR BEACH, BRGY. NAUHANG, SIPALAY CITY, NEGROS OCCIDENTAL",0906 341 4458,,10/31/2026
REGION 6,Mabuhay Accommodation,DOT-R06-MAB-03596-2024,TALISAYAN BEACH RESORT,ILOILO,SAN JOAQUIN,"ABRGY. PUROK 4 (POB.), SAN JOAQUIN, ILOILO",9620857721,,10/31/2026
