Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00917-2022,INNGO TOURIST INN,Palawan,El Nido,"Hama Street, Masagana, El Nido",,https://www.inngotouristinn.com/rooms.html,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02491-2024,JBOUTIQUE HOTEL,Palawan,El Nido,"Rizal St., Brgy. Maligaya Poblacion (Brgy. 1), El Nido",,www.islaamara.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00916-2022,KARUNA EL NIDO VILLAS INC.,Palawan,El Nido,"Purok Bagong Pagasa, Sitio Lugadia, Brgy. Corong-Corong Poblacion, El Nido",,https://karunaelnido.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02376-2024,KUDUGMAN BEACH COTTAGES,Palawan,El Nido,"Sitio Vigan, Brgy. Bebeladan, El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01066-2022,"LA CASA TERESA TOURIST INN, INC.",Palawan,El Nido,"Sitio Lugadia, Brgy. Corong-Corong Poblacion (Brgy. 4), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00879-2022,LAYANG LAYANG HOME,Palawan,El Nido,"Sitio Caalan, Brgy. Masagana Poblacion (Brgy. 3), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00736-2022,LOLO OYONG PENSION HOUSE INC.,Palawan,El Nido,"Rizal Street, Zone 1, Brgy. Maligaya Poblacion (Brgy. 1), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00883-2022,MAHOGANY RESORT,Palawan,El Nido,"Sitio Lugadia, Purok Pag-asa, Brgy. Corong-Corong Poblacion, El Nido",,https://www.elnido-mahogany.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00807-2022,MANSION BUENAVISTA,Palawan,El Nido,"Balinsasayaw Road, Brgy. Maligaya Poblacion (Brgy. 1), El Nido",,https://mansionbuenavistaelnido.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01366-2023,MILVIR TOURIST INN,Palawan,El Nido,"Purok Bacuit, Brgy. Maligaya Poblacion (Brgy. 1), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00922-2022,NACPAN BEACH GLAMPING,Palawan,El Nido,"Sitio Calitang, Brgy. Bucana, El Nido",,,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00084-2022,ANGELNIDO RESORT,Palawan,El Nido,"CAALAN BEACH, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02375-2024,ANITSA RESORT,Palawan,El Nido,"SUBDIVION 1 LOTE 2, VILLA LIBERTAD, EL NIDO",,https://www.anitsaresort.com/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00668-2022,APT TRAVELS INC.,Palawan,El Nido,"OSMENA STREET, POB. MASAGANA, EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00751-2022,AUBURN LEAF CONSOLIDATED CORP.,Palawan,El Nido,"OSMENA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02319-2024,BONBON INN,Palawan,El Nido,"BALINSASAYAW ROAD, BRGY. 1, MALIGAYA POB, EL NIDO",,https://bonbobinnelnido.weebly.com/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02562-2024,CALITANG PEARL LODGING HOUSE,Palawan,El Nido,"SITIO CALITANG, BRGY. BUCANA, EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02580-2024,CASA CECILIA,Palawan,El Nido,"RIZAL ST., BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00824-2022,CHISLYK INN,Palawan,El Nido,"KALYE HAMA, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01102-2023,CUNA HOTEL,Palawan,El Nido,"OSMEÑA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,----,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02616-2025,DESERT ROSE HOTEL,Palawan,El Nido,"SITIO LUGADIA, BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00817-2022,DEVAYN’S INN,Palawan,El Nido,"HAMA STREET, POBLACION MASAGANA, EL NIDO",,,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02360-2024,ECO SANCTUARIES OPC,Palawan,El Nido,"NACPAN BEACH, SITIO CALITANG, EL NIDO",,https://www.ecosanctuarieselnido.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02288-2024,EL NIDO BAYVIEW BEBELADAN HOMESTAY,Palawan,El Nido,"PUROK 4 BRGY. BEBELADAN, EL NIDO",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01558-2023,EL NIDO PRIME HOLDINGS CORPORATION,Palawan,El Nido,"BALINSASAYAW ROAD, EL NIDO TOWN, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,http://www.thefunnylion.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01158-2023,ENTALULA INC.,Palawan,El Nido,"CALLE HAMA, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00129-2022,GIECEL PENSION HOUSE,Palawan,El Nido,"ABDULLAH ST. COR. AMBOY ST., BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02850-2024,HIDDEN OF CAILAN INN,Palawan,El Nido,"SITIO CAALAN, ZONE 3, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00820-2022,INNSCAPE RESORTS AND SUITES INC.,Palawan,El Nido,"BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,https://www.amakan.ph/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02491-2024,ISLA AMARA,Palawan,El Nido,"LIO BEACH, LIO TOURISM ESTATE BRGY. VILLA LIBERTAD, EL NIDO",,www.islaamara.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02508-2024,JUST INN,Palawan,El Nido,"NATIONAL HIGHWAY, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01169-2023,LAULE'A HOSTEL,Palawan,El Nido,"RIZAL ST., BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02564-2024,LIMESTONE VIEW INN,Palawan,El Nido,"SAN JOAQUIN ST, BRGY. BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02249-2024,LOLO BOB’S BED AND BRAKFAST,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA, EL NIDO, PALAWAN",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02604-2025,MG CHATEAU RESORT,Palawan,El Nido,"SITIO CALITANG, BARANGAY BUCANA, BRGY. BUCANA, EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00110-2022,MOUNTAIN SIDE INN,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01298-2023,NACPANBEACH RESORT,Palawan,El Nido,"SITIO CALITANG, BARANGAY BUCANA, BRGY. BUCANA, EL NIDO",,https://nacpanbeachresort.com/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02463-2024,NACPANBEACH VILLA RENTAL,Palawan,El Nido,"SITIO CALITANG, BRGY. BUCANA, EL NIDO, PALAWAN",,https://www.nacpanbeachvillas.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00746-2022,PANDAN VILLAS,Palawan,El Nido,"LOT 8, BLK 3 PHASE 2 LIO TOURISM ESTATE BRGY. VILLA LIBERTAD, EL NIDO",,https://www.pandanvillas.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00519-2022,P GOMEZ PENSION,Palawan,El Nido,"RIZAL STREET, EL NIDO",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01992-2024,RECUERDO TRANSIENT HOUSE,Palawan,El Nido,"LISANG STREET, BRGY. MALIGAYA POB., EL NIDO",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00887-2022,RODRIGUEZ LODGE,Palawan,El Nido,"LISANG STREET, BRGY. MALIGAYA POB., EL NIDO",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00818-2022,ROSANNA GALLARDO COTTAGES (ROSANNA’S PENSION),Palawan,El Nido,"HAMA CALLE STREET, BRGY. MALIGAYA POB. (BARANGAY 3), EL NIDO",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00870-2022,ROVIC'S TOURIST HOTEL,Palawan,El Nido,"HAMA ST, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,http://rovics-elnido.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00663-2022,SEA COCOON HOTEL,Palawan,El Nido,"CALLE REAL, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,https://seacocoon.com/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02600-2024,SILID AT EL NIDO INN,Palawan,El Nido,"SAN JOAQUIN STREET, BRGY. BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00120-2022,SOUTH ANCHORAGE INN,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,https://www.southanchorageinn.com/en/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00717-2022,SWIFTLETS INN,Palawan,El Nido,"RIZAL STREET CORNER BALINSASAYAW ROAD, EL NIDO",,https://swiftlets-inn.weebly.com/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00599-2022,TANDIKAN BEACH COTTAGES,Palawan,El Nido,"HAMA STREET, BRGY.3 POBLACION MASAGANA, EL NIDO",,https://www.relnido.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02396-2024,"THE NEST EL NIDO RESORTS AND SPA, INC.",Palawan,El Nido,"The Nest El Nido Beach Resort, Sitio Caalan, El Nido",,----,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00720-2022,TELESFORA BEACH COTTAGE,Palawan,El Nido,"PUROK BAGONG PAG-ASA, CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,----,"October 31, 2025"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02266-2024,EAS-ELLENS TRAVEL AND TOURS,Palawan,El Nido,"BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01611-2023,AKINGVENTURES TRAVEL & TOURS,Palawan,El Nido,"RIZAL ST., BRGY. MALIGAYA POB., EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00240-2022,ALEXZUS TRAVEL AND TOURS,Palawan,El Nido,"POBLACION BUENA SUERTE, EL NIDO",,https://alexzustravelandtours.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00439-2022,ANANG TRAVEL AND TOURS,Palawan,El Nido,"SERENA STREET, BRGY. BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00483-2022,AQUAISLAND TRAVEL AND TOURS,Palawan,El Nido,"REAL STREET, BRGY. BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02970-2025,AVENE TRAVEL SERVICES,Palawan,El Nido,"UNIT H, 2/F POP'S DISTRICT, BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,https://avenetravelservices.my.canva.site/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00121-2022,AWIT AT ALON TRAVEL AND TOURS,Palawan,El Nido,"BRGY. MALIGAYA, EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00486-2022,BEACHFRONT TRAVEL AND TOURS,Palawan,El Nido,"PUROK BAGONG PAG-ASA, SITIO LUGADIA, BRGY. CORONG-CORONG POB., EL NIDO",,https://beachfronttravelandtours.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00209-2022,BLACKNIGHTS TRAVEL AND TOURS,Palawan,El Nido,"CORONG-CORONG POB. (BRGY 4), EL NIDO, PALAWAN",,https://blacknightstours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00232-2022,BUHAY ISLA ECOTOUR - EL NIDO,Palawan,El Nido,"SITIO LUGADIA HIGHWAY, BRGY. CORONG-CORONG POB. (BARANGAY 4)",,http://buhayisla.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00036-2021,CADLAO TRAVEL AND TOURS,Palawan,El Nido,BRGY CORONGCORONG EL NIDO,,cadlaotravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00443-2022,CASHEM TRAVEL AND TOURS,Palawan,El Nido,"HAMA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,https://www.cashemtravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01471-2023,CLIFFSIDE TRAVEL AND TOURS,Palawan,El Nido,"RIZAL STREET MALIGAYA POB (BARANGAY 10), EL NIDO",,https://cliffsidetravelandtours.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00498-2022,DAGATAN TRAVEL AND TOURS,Palawan,El Nido,"HAMA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00179-2022,DAVID JOHN TRAVEL AND TOURS,Palawan,El Nido,"TACASAN, BGY. CORONG-CORONG, EL NIDO",,www.davidjohntravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00436-2022,DEVAYNS TRAVEL AND TOURS,Palawan,El Nido,"HAMA ST., BRGY. MASAGANA, EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00511-2022,DISCOVER EL NIDO TRAVEL AND TOURS,Palawan,El Nido,"CALLE AMBOY, BRGY. MALIGAYA, EL NIDO",,www.discoverelnido.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00511-2022,D' LAYAW - ISLA TRAVEL AND TOURS,Palawan,El Nido,"PUROK MALIGAYA, BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,http://layawislapalawan.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00529-2022,ELBYAHE'S TRAVEL AND TOURS,Palawan,El Nido,"BRGY. CORONG- CORONG, EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00502-2022,EL NIDO BOUTIQUE ARTCAFE INC. (TOP),Palawan,El Nido,"SIRENA ST., BRGY. BUENA SUERTE, EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00758-2022,EXOTICLOOPS MOTORCYCLE TOURS,Palawan,El Nido,"AMBOY ST., BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00325-2022,GEA TRAVEL AND TOUR,Palawan,El Nido,"HAMA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,https://geatravelandtours.com/wp-admin/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00537-2022,GO PARADISE TRAVEL AND TOURS,Palawan,El Nido,"CALLE REAL, BRGY. MALIGAYA, EL NIDO",,www.goparadise.org,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00852-2022,HAPPINESS TRAVEL AND TOURS,Palawan,El Nido,"HAMA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01340-2023,CLYDENIKE GUENKEAN TRAVEL AND TOURS,Palawan,El Nido,"PECADO STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01580-2023,D GIFT'S TRAVEL AND TOURS,Palawan,El Nido,"PUROK MASIGASIG, BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02386-2024,MARIANNE’S TRAVEL AND TOURS,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02997-2025,NEPTUNE 168 TRAVEL SERVICES,Palawan,El Nido,"PROPER-2, BRGY. VILLA LIBERTAD, EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02964-2025,PALAWAN TOURS SEA QUEST OPC,Palawan,El Nido,"BRGY. CORONG-CORONG, EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-03020-2025,SULITTRIP TRAVEL AND TOURS,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-03012-2025,SUMMER'S-COOL TRAVEL AND TOURS,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,https://summercoolelnidoelnidotravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02256-2024,TAKE A BREAK PALAWAN TRAVEL AND TOURS,Palawan,El Nido,"SAN JOAQUIN ST., BRGY. BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"June 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01943-2024,ABALAW PUMPBOAT (TAO LOSTBOYS INC.),Palawan,El Nido,"TAO HOUSE NATIONAL HIGHWAY, BRGY. CORONG-CORONG, EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02132-2024,AMIHAN PUMPBOAT,Palawan,El Nido,"BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02993-2025,DRAGONSHEYZ TOURIST BOAT RENTAL,Palawan,El Nido,"POPS DISTRICT, BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-00413-2022,HAYAHAY CRUISE TOURIST BOAT RENTAL,Palawan,El Nido,"BRGY. MALIGAYA, EL NIDO",,www.hayahayadventures.com,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01137-2023,IRAWADI II PUMPBOAT,Palawan,El Nido,"HAMA STREET, BRGY. MASAGANA POB., EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01134-2023,IRAWADI IV SPEEDBOAT,Palawan,El Nido,"HAMA STREET MASAGANA POB. (BARANGAY 3), EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02110-2024,MB HORNBILL,Palawan,El Nido,SIRENA STREET BUENA SUERTE POB. (BARANGAY 2) EL NIDO,,---,"June 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02115-2024,MBCA ALYBRIE TOURIST BOAT RENTAL,Palawan,El Nido,SIRENA STREET BUENA SUERTE POB. (BARANGAY 2) EL NIDO,,---,"June 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01952-2024,M/BCA AURORA 2 (TAO LOSTBOYS INC.),Palawan,El Nido,"TAO HOUSE NATIONAL HIGHWAY, BRGY. CORONG-CORONG, EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01605-2023,M/BCA AURORA IGOROTA (TAO LOSTBOYS INC.),Palawan,El Nido,"TAO HOUSE NATIONAL HIGHWAY, BRGY. CORONG-CORONG, EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02295-2024,M/BCA AVIA BRAINIA,Palawan,El Nido,"SAN JOAQUIN ST. BRGY. BUENA SUERTE, EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02535-2024,M/ BCA GO PARADISE TRAVEL & TOURS - 1,Palawan,El Nido,"CALLE HAMA STREET, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01988-2024,M/BCA UMI TRAVEL AND TOURS 1,Palawan,El Nido,"HAMA ST., MASAGANA POB. (BARANGAY 3), EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02031-2024,M/BCA UMI TRAVEL AND TOURS 3,Palawan,El Nido,"HAMA STREET, MASAGANA POB. (BARANGAY 3), EL NIDO",,----,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02331-2024,PHILIP JAS PUMPBOAT,Palawan,El Nido,"BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02317-2024,PHILIP JAS 3 PUMPBOAT,Palawan,El Nido,"BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02317-2024,PHILIP JAS 4 PUMPBOAT,Palawan,El Nido,"BRGY. CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02797-2025,STINGRAY - 2 PUMPBOAT,Palawan,El Nido,"BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02130-2024,STINGRAY - 3 PUMPBOAT,Palawan,El Nido,"BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,---,"April 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02025-2024,TURTLE DIVERS,Palawan,El Nido,"SERENA STREET, BRGY. BUENA SUERTE POB. (BARANGAY 2), EL NIDO",,www.turtle-divers.com,"April 30, 2026"
Region 4B,Restaurant,DOT-RIVB-RST-00153-2022,EL NIDO BOUTIQUE ARTCAFE INC.,Palawan,El Nido,"SIRENA ST., BRGY. BUENA SUERTE, EL NIDO",,www.elnidoboutiqueandartcafe.com,"July 11, 2026"
Region 4B,Restaurant,DOT-R4B-RST-00637-2022,KITCHEN BAR COFFEE HUB,Palawan,El Nido,"OSMEÑA STREET, POBLACION MASAGANA, EL NIDO",,---,"November 28, 2025"
Region 4B,Restaurant,DOT-R4B-RST-03025-2025,SABORIA KITCHEN AND LOUNGE,Palawan,El Nido,"LIO TOURIST ESTATE, BRGY. VILLA LIBERTAD, EL NIDO",,---,"August 4, 2026"
Region 4B,Restaurant,DOT-R4B-RST-02079-2024,THE BACKROW INC. (WANTUSAWA),Palawan,El Nido,"CORONG-CORONG POB. (BARANGAY 4), EL NIDO",,---,"July 11, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00579-2022,PALAWAN DIVERS,Palawan,El Nido,"HAMA ST., BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,----,"January 9, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-01070-2022,TABANKA SCUBA DIVING INC,Palawan,El Nido,"LUGADIA CORONG-CORONG POB. (BRGY. 4), EL NIDO",,----,"September 26, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-03013-2025,TURTLE DIVERS DIVING SHOP,Palawan,El Nido,"TURTLE DIVERS BUILDING, SERENA STREET, BRGY. BUENA SUERTE POB., EL NIDO",,----,"August 4, 2026"
Region 4B,Tourism Recreation Center,DOT-R4B-SRC-00513-2022,PALAWAN EL NIDO VIA FERRATA NATURE INTERPRETATION AND ECO ADVENTURE TRAIL,Palawan,El Nido,"RIZAL STREET, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,----,"January 28, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-01420-2023,M/BCA EMERSON 5,Palawan,Linapacan,"PUROK 2, BRGY. SAN MIGUEL (POB.), LINAPACAN",,---,"April 30, 2026"
Region 4B,Resort,DOT-R4B-RES-00779-2022,BANWA PRIVATE ISLAND,Palawan,Roxas,"ERDC, PUROK BAGONG SILANG, BRGY. TUMARBONG, ROXAS",,https://www.banwaprivateisland.com/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01029-2022,MECAJA BEACH HOUSE,Palawan,Roxas,"BRGY. RIZAL, ROXAS",,http://www.mecaja.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01116-2023,MODESSA ISLAND,Palawan,Roxas,"BRGY. TUMARBONG, ROXAS",,https://modessaislandresort.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00347-2022,OCEANMANOR INN,Palawan,Roxas,"BARANGAY II (POB.), ROXAS",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01113-2023,SR PENSION,Palawan,Roxas,"PUROK SEASIDE, BARANGAY IV, ROXAS",,---,"October 31, 2025"
Region 4B,Tour Operator,DOT-R4B-TOP-01276-2023,CLIFF AND WAVES TRAVEL AND TOURS,Palawan,Roxas,"PUROK CENTRO BRGY. 4 ROXAS, PALAWAN",,https://www.cliffandwavestravelandtours.com/,"June 30, 2026"
Region 4B,Resort,DOT-R4B-RES-01152-2023,CLUB AGUTAYA INC.,Palawan,San Vicente,"PUROK MAGSASAKA, BRGY. SAN ISIDRO, SAN VICENTE",,http://www.clubagutaya.com,"October 31, 2026"
