Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00304-2021,JJ's Seafoods Village,Bohol,Tagbilaran City,"K of C Drive, Gallares St., Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 411-5457 / (038) 412-3756 / 0998-9803436,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04342-2025,Juan Y Exequila Villa Rental,Bohol,Anda,"Purok 5, Brgy. Bacong, Anda, Bohol",(038) 417-0232,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01375-2022,Kalachuchi Inn Bohol,Bohol,Panglao,"Purok 3, Sitio Daurong, Brgy. Danao, Panglao, Bohol",0995-2756225,https://www.enjoyislands.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01142-2022,La Casa Di Beatrice,Bohol,Panglao,"Panglao Shores Resort Road, Brgy. Bolod, Panglao, Bohol",0956-8748769,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00039-2021,La Sirenita Dive Resort,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0908-5935428 / 0970-2890311,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02362-2024,La Villa Del Pueblo Inn,Bohol,Panglao,"Purok 3, Daorong, Brgy. Danao, Panglao, Bohol",0963-7581384,https://:www.villadelpuebloinn@gmail.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00604-2021,Laz Hotel,Bohol,Ubay,"Purok 1B Bypass Road, Brgy. Poblacion, Ubay, Bohol",0931-7845235,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01011-2021,Little Miami Beach Resort,Bohol,Anda,"Brgy. Poblacion, Anda, Bohol",(038) 422-1595 / 0917-6275270,https://www.littlemiamibeachresort.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00949-2021,Lost Horizon Beach Resort,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",(038) 502-9099 / 0939-9167409,https://losthorizonresort.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01686-2023,M. Moonlight Inn Bohol,Bohol,Tagbilaran City,"0059 Espuelas Street, Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 411-2760,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03276-2024,Mad Monkey Panglao,Bohol,Panglao,"Purok 3 Daurong, Brgy. Danao, Panglao, Bohol",0910-2815907,https://madmonkeyhostels.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00677-2021,Majaca Transient House,Bohol,Panglao,"Purok 5A, Brgy. Tangnan, Panglao, Bohol",0906-4916664,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04351-2025,Manta Dream Resort,Bohol,Panglao,"Purok 5, Anos Fonacier Circumferential Road, Brgy. Danao, Panglao, Bohol",0919-3834835,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01823-2023,Marieli Suites,Bohol,Panglao,"Purok 2, Brgy. Bolod, Panglao, Bohol",(038) 411-7400,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02043-2023,Marina Point Bay Resort,Bohol,Panglao,"Hoyohoy, Brgy. Tawala, Panglao, Bohol",(038) 427-3794 / 0949-8210923,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00672-2021,Mario Leisure Dive Resort Inc.,Bohol,Panglao,"Purok 7, Bil-isan, Panglao, Bohol",0915-1738709,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01195-2022,Mayfair Resort,Bohol,Panglao,"Alona Area, Purok 5, Brgy. Danao, Panglao, Bohol",0939-9167425,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00448-2021,Mellow Apartelle and Tourist Inn,Bohol,Tagbilaran City,"0428 Binayran Rd., Brgy. Dampas, Tagbilaran City, Bohol",0939-7740920,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03751-2024,Menchu's Pension House,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0927-6552299,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00665-2021,MGH Alona Resort,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0917-5148338,https://mghalonaresort.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01013-2021,Mifaña Suites,Bohol,Dauis,"Purok 3, Brgy. Bingag, Dauis, Bohol",0929-1121367,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00614-2021,Mingche's Room For Rent,Bohol,Panglao,"Purok 5, Brgy. Tawala, Panglao, Bohol",0918-9225431,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00811-2021,MMCT Panglao Village Court Apartment,Bohol,Panglao,"1 Torralba Drive, Purok 5, Brgy. Danao, Panglao, Bohol",0928-7002620,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02398-2024,Monati Hostel,Bohol,Panglao,"Purok 1, Brgy. Tawala, Panglao, Bohol",0998-9717279,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01012-2021,Montecarlo Villas Panglao,Bohol,Panglao,"Purok 3, Brgy. Bolod, Panglao, Bohol",0906-0638381,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00117-2021,Nickles Park Apartment,Bohol,Panglao,"Purok 1, Brgy. Libaong, Panglao, Bohol",0905-4885829,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03396-2024,Nimisia Resort,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0906-3758237,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02959-2024,Nisa Travellers Hotel,Bohol,Tagbilaran City,"2F Sarmiento Bldg., 0060 CPG Avenue, Brgy. Poblacion II, Tagbilaran City, Cebu",(038) 422-8773,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01939-2023,Noras Alona ApartmentS,Bohol,Panglao,"Daorong Blvd., Brgy. Danao, Panglao, Bohol",0950-9993630,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01825-2023,North Zen Villas Resort,Bohol,Panglao,"Purok 3, Brgy. Doljo, Panglao, Bohol",(038) 501-3000,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02041-2023,Nova Beach Resort Bohol,Bohol,Panglao,"Hoyohoy, Brgy. Tawala, Panglao, Bohol",0910-7526980,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00375-2021,Nuts Huts,Bohol,Loboc,"Brgy. Gotozon, Loboc, Bohol",0920-8461559,http://www.nutshuts.org/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01732-2023,Oceanholic Diving Resort,Bohol,Panglao,"Purok 3, Brgy. Danao, Panglao, Bohol",0915-5898010,https://www.oceanholic.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00266-2021,O.G. Marbella Leisure Hostel,Bohol,Tagbilaran City,"Marbella Bldg., C. Gallares St., Brgy. Poblacion II, Tagbilaran City, Bohol",(038) 412-2966,https://www.marbellaleisure.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01956-2023,On Board Panglao Beach Hostel and Resort,Bohol,Panglao,"Purok 1, Brgy. Libaong, Panglao, Bohol",0995-9401799,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01653-2023,One4daroad Resort,Bohol,Panglao,"Alona Beach Road, Brgy. Tawala, Panglao, Bohol",0921-407616,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00386-2021,Only Seed Resort,Bohol,Panglao,"Purok 4, Brgy. Danao, Panglao, Bohol",(038) 427-5908 / 0908-7448797,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01097-2022,Oz Resort and Travel Information Service Inc.,Bohol,Panglao,"P-3, Brgy. Libaong, Panglao, Bohol",0920-1167362,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00335-2021,Palms Cove Resort,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",(038) 502-8893,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01054-2022,Panglao Homes,Bohol,Panglao,"Purok 3, Brgy. Tawala, Panglao, Bohol",(038) 417-2660 / 0985-4144840,http://www.panglaohomes.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03876-2025,Panglao Kalikasan Resort,Bohol,Panglao,"Purok 4, Brgy. Doljo, Panglao, Bohol",0907-3377441,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00689-2021,Panglao Princess Suites,Bohol,Panglao,"Purok 5, Brgy. Doljo, Panglao, Bohol",(038) 500-1024 / 0915-7935747,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00943-2021,Panglao Red Palmera Resort,Bohol,Panglao,"Purok 5, Brgy. Doljo, Panglao, Bohol",0920-5404763,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00091-2021,Panglao Tropical Villas,Bohol,Panglao,"Brgy. Danao, Panglao, Bohol",(038) 422-8499,https://panglaotropicalvillas.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00681-2021,Pineale Resort & Spa,Bohol,Panglao,"Ester A Lim Drive, Brgy. Tawala, Panglao, Bohol",0906-2714525,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00322-2023 (M),Portofino Residence,Bohol,Panglao,"Purok 4, Brgy. Bolod, Panglao, Bohol",0927-4636703,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00367-2021,Positano Panglao Alona Accommodation,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0963-6437267,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00688-2021,Pure Shores Villa,Bohol,Guindulman,"Sitio Dela Paz, Brgy. Basdio, Guindulman, Bohol",0917-5305412 / 0917-6257204,https://www.pureshoresvilla.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03260-2024,Quest Villa Resort 1,Bohol,Panglao,"Purok 2, Brgy. Tawala, Panglao, Bohol",0948-6405137,https://www.questvilla.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01836-2023,Ramede Resort Bohol,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0949-6011717,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01951-2023,Reana Seaside Pensione House,Bohol,Guindulman,"Brgy. Tabajan, Guindulman, Bohol",0956-0195135,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01514-2022,Red Picnic Resort Inc.,Bohol,Panglao,"Purok 1, Brgy. Libaong, Panglao, Bohol",0933-8691194,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01044-2023,Reggae Guesthouse,Bohol,Panglao,"Purok 7, Brgy. Tawala, Panglao, Bohol",0908-2359118,http://www.reggaeguesthousephilippines.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00955-2021,Renner Vacation House,Bohol,Panglao,"Purok 2, Brgy. Libaong, Panglao, Bohol",0947-1902183,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00079-2021,Residencia La-Petra Inn,Bohol,Ubay,"Brgy. Bood, Ubay, Bohol",0917-1160365,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01546-2022,Reyna's the Haven and Gardens,Bohol,Tagbilaran City,"0067, Brunidor St., Formerly New Calceta Street, Brgy. Cogon, Tagbilaran City, Bohol",(038) 412-3170 / (038) 422-8168,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00307-2023 (M),Rider's Paradise Inn,Bohol,Panglao,"Purok 6, Brgy. Looc, Panglao, Bohol",0927-1659423,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04263-2025,Roman Empire Panglao,Bohol,Panglao,"Purok 3, Brgy. Tawala, Panglao, Bohol",0905-4013341,romanempirepanglao@gmail.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01160-2022,Route 9 Hostel,Bohol,Panglao,"Purok 1, Brgy. Danao, Panglao, Bohol",0949-5897521,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02363-2024,Samadhi Resort & Hydrospa,Bohol,Panglao,"Brgy. Tawla, Panglao, Bohol",0945-1952877,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00370-2021,Sandingan Island Dive Resort / Kalani Ryder Divers Inc.,Bohol,Loon,"San Francisco Road, Brgy. Ubojan, Loon, Bohol",0977-1703656,www.sandingan-diveresort.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02428-2024,Scent of Green Papaya Resort,Bohol,Panglao,"Ester Lim Drive, Brgy. Tawala, Panglao, Bohol",0917-3242399,https://www.scentofgreenpapaya.com/en/reservation,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00260-2021,Selectum Mangrove Resort / NSC and GMG Inc.,Bohol,Panglao,"Purok 4, Brgy. Danao, Panglao, Bohol",0920-1250425,,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04408-2025,Shas Resort,Bohol,Panglao,"Purok 3, Brgy. Tawala, Panglao, Bohol",092-70134652,http://www.shasresort.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01940-2023,Siman Panglao,Bohol,Panglao,"Purok 5 Daorong, Brgy. Danao, Panglao, Bohol",0917-6857744,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01018-2022,Solea Coast Resort Panglao,Bohol,Panglao,"Purok 4, Brgy. Danao, Panglao, Bohol",(032) 517-8889,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00130-2021,Stanley House Seaview Apartments for Rent,Bohol,Panglao,"Purok 7, Lagitan, Brgy. Doljo, Panglao, Bohol",0916-2110954,https://stanleyhouseseaview.weeblysite.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03619-2024,Sun Avenue Pensionne,Bohol,Tagbilaran City,"0203 Gallares Street, Brgy. Poblacion II, Tagbilaran City, Bohol",(032) 412-8723,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01953-2023,Sun Kissed Resort,Bohol,Guindulman,"Sta. Lucia Trinidad, Brgy. Trinidad, Guindulman, Bohol",0965-1473821,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01817-2023,Sunny Islander Diving Resort,Bohol,Panglao,"Purok 7, Brgy. Bil-isan, Panglao, Bohol",0909-6911819,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03290-2024,Sunset Dive Resort,Bohol,Guindulman,"Brgy. Basdio, Guindulman, Bohol",0916-5061231,https://www.sunset-dive-resort.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02015-2023,Sunshine Stay Panglao Inn,Bohol,Panglao,"Purok 6, Brgy. Lourdes, Panglao, Bohol",0948-8692336,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00905-2021,Tamarind Inn,Bohol,Panglao,"Purok 5, Brgy. Tawala, Panglao, Bohol",0908-9789123,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01091-2022,Thistle Inn,Bohol,Panglao,"Purok 7, Brgy. Bil-isan, Panglao, Bohol",0917-8524325,https://www.thistleinnbohol.com/en?,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01846-2023,Three Little Birds Resort,Bohol,Anda,"Sitio Dagohoy, Bacong, Anda, Bohol",0917-6711820,https://threelittlebirdsresort.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00808-2021,"Tiptop Land Resort, Resto and Deli",Bohol,Panglao,"Ester Lime Drive, Brgy. Tawala, Panglao, Bohol",0956-5087788 / 0919-0093371,https://alonatiptop.ph/en/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03688-2024,Travelbee Seaside Inn,Bohol,Tagbilaran City,"Gallares St., Brgy. Poblacion II, Tagbilaran City, Bohol",0917-8886779,https://tbsi-bohol.travelbee.ph,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00135-2021,Twin Tides Panglao,Bohol,Panglao,"Main Road, Brgy. Tawala, Panglao, Bohol",0977-7297353,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02495-2024,Ultra Mint Dive Resort,Bohol,Panglao,"Ester Lim Drive, Brgy. Tawala, Panglao, Bohol",0909-6487757,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02057-2024,Unk's House Homestay,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0917-1676550,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01651-2023,Vab Guest House,Bohol,Panglao,"Purok 3, Brgy. Tawala, Panglao, Bohol",0969-4441238,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04429-2025,Veraneante Resort,Bohol,Panglao,"Purok 5, Brgy. Looc, Panglao, Bohol",0994-1104160,http://veraneanteresortbohol.com.ph,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01930-2023,Vest Grand Suites,Bohol,Tagbilaran City,"0005 Tamblot Ext., Brgy. Cogon, Tagbilaran City, Bohol",(038) 411-4835 / 0970-7761995,https://www.vestgrandsuites1.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00289-2021,Villa 301 Bed & Breakfast,Bohol,Baclayon,"301 Bonifacio St., Brgy. San Roque, Baclayon, Bohol",(038) 427-6429,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00675-2021,Villa Almedilla Pension House,Bohol,Panglao,"Purok-5, Brgy. Danao, Panglao, Bohol",(038) 422-8443,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00294-2021,Villa de Gloria Bed & Breakfast,Bohol,Dauis,"Riverside, Brgy. Songculan, Dauis, Bohol",0976-4693891,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00859-2021,Villa Kasadya Resort / Beau Gosse Inc.,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",(038) 412-2081 / 0928-6237653,https://villakasadya.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01366-2022,Villa Umi Panglao Resort,Bohol,Panglao,"Purok 6, Sitio Sapa, Brgy. Bolod, Panglao, Bohol",0909-9035332 / 0995-0422541,https://villaumipanglaoresort.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00850-2021,Water to Forest Ecolodge,Bohol,Loboc,"Brgy. Valladolid, Loboc, Bohol",0929-3640353,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04352-2025,Willander Resort,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0920-3400578,http://willanderresort.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01478-2022,Wregent Plaza Hotel,Bohol,Tagbilaran City,"CPG North Avenue, Brgy. Poblacion II, Tagbilaran City, Bohol",0949-7176615,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02343-2024,Aldive Resort,Negros Oriental,Dauin,"Brgy. Masaplod Sur, Dauin, Negros Oriental",0917-1081518,https://www.aldivedumaguete.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04357-2025,B Ternate Resort,negros Oriental,Dauin,"Brgy. Masaplod Norte, Dauin, Negros Oriental",0916-4900741,https://www.facebook.com/BTernateResortDauin,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00461-2021,Bayawan Pension House,Negros Oriental,Bayawan City,"Gamboa St., Brgy. Suba, Bayawan City, Negros Oriental",0917-4421347,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03482-2024,Bethel Guest House,Negros Oriental,Dumaguete City,"cor. Tan Pedro St. and Rizal Boulevard, Brgy. Poblacion 4, Dumaguete City, Negros Oriental",0917-3201484,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02331-2024,Blue Horizon Hostel,Negros Oriental,Dumaguete City,"Aldecoa Drive, Brgy. Daro, Dumaguete City, Negrs Oriental",0942-3167755,https://www.oyorooms.com/ph/97836/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00458-2021,Bongo Bongo Transient Inn,Negros Oriental,Dauin,"J. Basa St., Brgy. Poblacion I, Dauin, Negros Oriental",0961-0445975,https://divebongo.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01725-2023,Campuyo Aroma Beach Resort,Negros Oriental,Manjuyod,"Brgy. Campuyo, Manjuyod, Negros Oriental",0938-4114890,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04088-2025,Coast Wise Hotel,Negros Oriental,Dumaguete City,"Brgy. Looc, Dumaguete City, Negros Oriental",0908-7665503,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00032-2021,Dumaguete Royal Suite Inn,Negros Oriental,Dumaguete City,"L. Rovira East Drive, Brgy. Bantayan, Dumaguete City, Negros Oriental",(035) 422-5411 / (035) 402-5592,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04399-2025,ERJ Springs Apartment,Negros Oriental,Dumaguete City,"Valencia Road, Brgy. Bagacay, Dumaguete City, Negros Oriental",0985-7797140,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00794-2021,Golden Gate Suites,Negros Oriental,Dumaguete City,"Dr. V. Locsin Street, Brgy. Poblacion No. 3, Dumaguete City, Negros Oriental",0927-4021582 / 0917-3041012,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00306-2023 (M),Honeycomb Tourist Inn & Restaurant,Negros Oriental,Dumaguete City,"cor. Rizal Boulevard & Dr. V. Locsin St., Dumaguete City, Negros Oriental",(035) 402-5923,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01301-2022,Hotel Nicanor,Negros Oriental,Duamgauete City,"San Jose St., Brgy. Poblacion No. 5, Duamgauete City, Negros Oriental",(035) 422-5114,https://www.thehotelnicanor.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01415-2022,Hotel Palwa,Negros Oriental,Dumaguete City,"Dr. V. Locsin Street, Brgy. Poblacion No. 3, Dumaguete City, Negros Oriental",0917-7711600,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04350-2025,La Planta Hotel and Restaurant,Negros Oriental,Bais City,"Mabini Street, Brgy. Barangay II, Bais City, Negros Oriental",0917-1645292,https://www.laplanta.ph,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03598-2024,Optimum Pension House,Negros Oriental,Dumaguete City,"Mariño Compound, Capitol Area, Brgy. Daro, Dumaguete City, Negros Oriental",0917-3179158,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00049-2021,Plaza Maria Luisa Suites Inn,Negros Oriental,Dumaguete City,"6 Bishop Epifanio Surban Street, Brgy. Poblacion 3, Dumaguete City, Negros Oriental",(035) 541-0986 / 0998-8888007,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03496-2024,Rovira Suites,Negros Oriental,Dumaguete City,"L. Rovira Road, Brgy. Bantayan, Dumaguete City, Negros Oriental",0917-8989803,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03715-2024,Sea Forest Resort and Restaurant,Negros Oriental,Sibulan,"Purok 4, Brgy. Ajong, Sibulan, Negros Oriental",0922-8223931,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01670-2023,Shenanigans Glamping Resort,Negros Oriental,Zamboanguita,"Purok 3 Dalakit, Brgy. Poblacion, Zamboanguita, Negros Oriental",0917-1061950,https://shenanigans-ph.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03711-2024,Wuthering Heights Beach Resort,negros Oriental,San Jose,"Purok Calachuchi, Brgy. Tapon Norte, San Jose, Negros Oriental",0945-2592753 / 0918-9084552,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02859-2024,Adayo Cove,Siquijor,Siquijor,"Brgy. Tambisan, Siquijor, Siquijor",0915-3415902,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02357-2024,Aloha' Seaside Resort,Siquijor,San Juan,"Brgy. Lala-o, San Juan, Siquijor",0916-5301071,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02395-2024,Amber Homestay,Siquijor,Siquijor,"Sitio Cahayag, Brgy. Cang-alwang, Siquijor, Siquijor",0970-8232630,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01085-2022,Aquamare Beach Camp Resort,Siquijor,Larena,"Brgy. Sandugan, Larena, Siquijor",0918-4135629 / 0995-7464124,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01935-2022,Aroma's Guest House,Siquijor,San Juan,"Brgy. Solangon, San Juan, Siquijor",0936-2975751,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01255-2022,Bermuda Triangle Bungalows,Siquijor,San Juan,"Brgy. Maite, San Juan, Siquijor",0998-4395415,-,"October 31, 2026"
